text_a	text_b	score
科学家正在努力探索这一奥秘，以便根据它的原理来研制新的导航仪器。	科学家正在努力探索这一奥秘，以便于根据它的原理来研制新的导航仪器。	1.0
现在半夜三更回家，也不用担心安全问题，。	抗战结束后国民政府将胶州公园改名为晋元公园。	0.0
她把这批马调教的很好。	，2015年中国电视剧，改编自温瑞安经典小说四大名捕。	0.0
这件事没有商量头儿，你们必须照办。	从此之后，两个人就再也没有见过面。	0.0
孙悟空本事再大，也逃不出如来佛的手掌。	极坐标系中的方程为：	0.0
我习惯喝咖啡不放糖。	使用情况。	0.0
整个小区的业主没有他不认识的。	整个小区的业主他都认识。	1.0
他的衣服干干净净的。	半岛的塔多用唐风，善用石料，由台基、朴素的基座、塔身、平头的塔顶座和坐落其上的塔刹构成，塔顶上的平头基座是朝鲜塔的特点，此外韩式塔的塔檐不用斗拱而用叠涩出檐的形式，这更加适合石料本身的力学特征。	0.0
教室里跑出一群孩子。	佛、老、儒三教发展。	0.0
他喝穷了一家子。	一家子都被它喝穷了。	1.0
他可能明天才会来。	可能明天他才会来。	1.0
大家热烈鼓掌表示庆贺。	此表示式不需要指数函数，所以适用于指数函数无每一处定义域，如p进数域。	0.0
他下午也许来不了。	英语原称Irrawaddy，现称Ayeyarwady），简称伊江，缅甸第一大河，长2，288公里，流域面积420，934平方公里。	0.0
说实在的，我不喜欢那种款式的衣服。	清教徒革命后剧院往往不喜欢这部作品中虚无主义的味道，因此一般在上演时对它改编。	0.0
你应该协助我们完成这个项目。	到秋天工作完成就领取最后一份工资。	0.0
我给了她一只笔。	她从我这拿了一支笔。	1.0
咱俩谁跟谁呀。	我们不分彼此。	1.0
谁都知道事情的真相。	至于法国军方是否要将已经服役的RBE2雷达加以更换，需要根据国防预算的编列而定。	0.0
你陪我去趟佛山吧。	极轨卫星运载火箭。	0.0
明天下雨的话，活动就会泡汤。	如果明天下雨的话，活动便会泡汤。	1.0
关山月，广东阳江人。	此外，也有双手都能够顺利运用的动作。	0.0
没你这么干的。	今年新造的蒸汽机中还包含了一个小的涡轮机，从汽缸中出来的蒸汽还可以利用它的余热在推动这个涡轮机来提高整个驱动装置的效率。	0.0
差点儿闹笑话。	险些闹笑话。	1.0
这箱子轻不了。	夜鹭是一种很聪明的鸟类，会用{鱼饵} 钓鱼 。	0.0
花猫逮住了一只耗子。	后世称带着知性温柔，蕴藏着温柔知性，未给人感觉夸大。	0.0
他没有听懂。	暂时性任务可以包括在罗马的一座宗座大学（Pontifical University）学习以获得高级学位。	0.0
这个计划没有一点问题。	然而，这个理论在激进政治经济学家那里获得保存和讨论。	0.0
他买了王教授一本书。	在治校理念上，确立了民主治校原则，也称为教授治校，清华的教授会、评议会、校务会以及各种专门委员会，多由教授担任，让教授能积极参与学校事务。	0.0
没你这么问的。	是中国第一位经民主推举产生的大学校长。	0.0
由于对造成事故的主观原因认识不足，因此导致了此类事故的再次发生。	拉米雷斯在2006赛季中超联赛中出场27次，打进13球，是当赛季上海申花队的最佳射手，但申花队认为拉米雷斯速度和比赛节奏太慢，并因此放弃与拉米雷斯续约。	0.0
他没有吃饱。	）几乎没有此类司铎要求并获得豁免当前的规定；	0.0
他让我们笑疼了肚子。	商鞅逃亡途中因未携带身份证件而不能投宿旅店，转而逃至魏国。	0.0
不管你说什么，他总是听不进去。	随著观塘线延线通车，车站指南根据旧版本再度更改设计，更改日期显示的方法。	0.0
他们永远不会得到受害国的原谅，如果他们不真心悔过并道歉的话。	如果个人PK (队长对战或人与动物比赛）挑战失败，要履行自定惩罚。	0.0
恨不得把一分钱掰成两半花。	成立于1830年。	0.0
由于工作的关系，我们在长沙逗留了几天。	我们在长沙逗留了几天，由于工作的关系。	1.0
衣服被火星烧出一个洞。	安条克的圣依纳爵，也称作神的使役（Theophorus），），为使徒后时代（Post-Apostolic Age）的基督徒领袖之一，第一个称基督教会为大公教会者，相传曾接受使徒约翰直接的教导，正教会第三位安条克牧首（前两位分别是圣伯多禄与埃伏第乌斯）。	0.0
不管你说什么，他总是听不进去。	三氧化碳（CO）是一种不稳定的碳氧化合物。	0.0
他拒绝回答这个问题。	圣经的出版延误是会出现的，在于它须要移除错误、或则为了校正教义问题在解答上的逻辑性而作的一些搜查、或则为了获得正确的翻译。	0.0
你们拿了人家不少好处。	另外，由于中国大陆协助戒除赌瘾的组织不足，使假冒六合彩于不少地区造成严重的社会问题。	0.0
唱了又唱。	不同的海洋哺乳动物由不同的祖先进化而来。	0.0
这些东西可能被雨弄湿了。	原住民部族于1763年发起的庞蒂亚克战争（Pontiac's Rebellion）便是试图阻止英国占领这些法国属土的起义。	0.0
他连个规矩都没有。	后年，西班牙政府与英国政府签定停战协定，摩根缺乏了英国在背后的支持，被带到了伦敦受审，不过由于过去摩根一直协助英国牵制西班牙，英国政府并没有重判摩根，反而在数年后封他爵士爵位，并任他为英国驻牙买加的总督。	0.0
你知道个屁！	根据古兰经第2章275节，真主准许买卖，而禁止利息，知道此教义而再犯的人是火狱的居民，他们将永居其中。	0.0
广交会一年两次。	第五舰队总司令：雷蒙德·斯普鲁恩斯海军中将 旗舰：印第安那波利号重巡洋舰(CA-35) 下辖第51特遣舰队(TF-51)、第58特遣舰队(TF-58)	0.0
杯子里面的水。	随后，韩德勤又与彭雪枫部、黄克诚部发生摩擦冲突。	0.0
她离开广州已经好几年了。	而两名中场球星分别来自巴拉圭，最近参与2006年世界杯的和来自波兰。	0.0
因为时间太仓促了，他们放弃了这次参赛的机会。	因时间太仓促了，他们放弃了这次参赛的机会。	1.0
你们拿了人家不少好处。	坚忍不拔、吃苦耐劳、热情好客、自由自在、无拘无束，是贝都因人的个性特征。	0.0
他问我会议什么时候结束。	在二战结束，集中营的囚犯被解放之后，很多被归类为粉红色三角形的囚犯在盟军建立的德意志联邦共和国中再度被囚禁。	0.0
每次出差回来都给她带礼物，要不然就一定给你脸子看。	它衡量多空双方创出的峰值（最高价）距每天收市价的距离与一定时间内（如7天、14天、28天等）的股价波动范围的比例，以提供出股市趋势反转的讯号。	0.0
地球绕着太阳公转，同时又绕着他自己的地轴不停的自转。	地球一边绕着太阳公转，一边绕着他自己的地轴不停的自转。	1.0
小王被领导批评了。	他所孜孜以求的，是眼睛和对象之间，对象和读者之间直接相通，产生光鲜如画的感觉，为了达到这个目的，他砍掉了整个森林的冗言赘词，他还原了基本枝干的清爽面目，他删除了解释、探讨，甚至于议论，砍掉了一切花花绿绿的比喻，清除了毫无生气的文章俗套，直到最后，通过疏疏落落、千锤百炼的文字，眼前豁然开朗，能有所见。	0.0
是谁昨天用钳子把车修好的。	全年皆可繁殖，每胎5－12只。	0.0
一旦有机会，就要全力以赴。	一旦机会来了，就要全力以赴。	1.0
他拿了我一本书。	商代，山西是商的主要统治区。	0.0
他们家平常不外出旅游。	他们当中不少人都在石硖尾一带自行兴建木屋，作为容身之所。	0.0
他犯了一点错误。	他犯了一些错误。	1.0
我和老李一起完成了任务。	尤善设机巧，引人入彀，不惮反复，说理详尽。	0.0
这辆车被水淹过。	兴建之前，将被水淹地带的民居和古迹需要被移到其他地方。	0.0
我们班一半人住在三楼。	三楼，我们班的一半人住在那儿。	1.0
他的瘤子还不太大。	，他的一位同事忽视了这一警告，指挥德军第20空军野战师的威廉·克里佐利准将返回军指挥部开会时，被游击队抓获和杀害。	0.0
主席团没在台上坐着。	国立台北商业大学	0.0
这台电脑修了我五百块钱。	自然哲学的数学原理被认为是科学史上最重要的论著之一。	0.0
这道题就算有点难度，也难不到哪儿去。	这些计算模型包括	0.0
来的人很多，会场一会儿就坐满了。	来的人不多，会场没坐满。	0.0
忙得我团团转。	诗经是陆续编辑成的，最古的是周颂，接著是大雅，其次是小雅，最晚的是商颂、鲁颂和国风。	0.0
他已经通知了所有人。	，日本杂事诗：玉墙旧国纪维新，万法随风倏转轮。	0.0
在下次董事会上，一定得拿出个让大家都满意的新方案出来。	在下次董事会上，一定要把让大家都满意的新方案拿出来。	1.0
把纸撕碎。	长征可以指:	0.0
倘若来不及逃跑，它就会使出装死的伎俩。	假使来不及逃跑，它便会使出装死的伎俩。	1.0
你不以我们的祖国有着这样的英雄而自豪吗？	我们确认，民族语的困难永远会是很多学习者的障碍，然而他们也会因第二语言的知识而获益。	0.0
他拿了王教授一本书。	她的工作终于由数学教授多丽丝·沙特施奈德(Doris Schattschneider)检验。	0.0
她傲慢地环视了一下会场。	傲慢的她傲慢地环视了一下会场。	1.0
他们家跑了一条狗。	他们的实验使用了1。	0.0
最近，妈妈一直被失眠所困扰。	在马英九、洪秀柱、连战、吴伯雄、朱立伦先后上台发言后，经过有关表决方式的争论，临时全国代表大会以举手方式，812票通过废止提名洪秀柱担任中国国民党籍总统候选人提案，并鼓掌通过征召中国国民党主席朱立伦为参选人。	0.0
这台电脑修了我五百块钱。	出现了拜占庭使用这个符号的含义的混乱；	0.0
他有两个儿子，一个是记者，一个是公务员。	一开始，调查人员在机场跑道发现了一个燃料缸的盖子，怀疑它就是空难的元凶。	0.0
年轻人不喜欢读书。	沮渠牧犍却更加讨厌拓跋王后，更喜欢李氏。	0.0
